1744	-0.665	0.935	1.478	-0.873	-0.144	0.535	0.036	1	-0.043	-0.176	0.917	1.023	-0.66	-0.428	1.128	1.027	0.523	-0.089
1746	-0.284	0.242	0.322	-0.063	0.003	-0.356	0.116	0.009	-0.64	-1.515	-0.012	-0.421	-0.366	0.276	-0.794	0.705	-0.129	-0.224
1747	0.736	-0.44	1.16	0.498	0.558	-0.477	-0.419	-0.109	-0.526	-0.25	-0.624	-0.85	-0.366	0.516	-0.828	-0.169	-0.129	-0.187
1750	-1.532	-1.583	-1.063	-0.556	-1.901	-1.701	-0.797	-2.03	-1.044	-1.776	-0.973	-1.341	-1.244	-1.781	-1.714	-0.226	-1.633	-1.438
1752	0.116	1.891	1.713	0.365	0.469	1.108	1.172	0.775	0.914	0.913	1.735	1.466	1.441	0.321	1.458	2.052	1.045	1.336
1756	0.634	2.178	1.985	0.18	0.532	1.702	1.517	1.463	0.914	2.042	1.736	1.238	1.476	0.764	1.925	2.076	1.542	0.992
1758	-0.02	1.136	0.792	0.783	0.874	0.299	0.142	0.004	0.439	-0.294	0.521	0.438	1.066	1.022	0.129	0.718	0.537	0.27
1763	-0.007	0.218	0.032	-0.769	-0.412	-0.168	-0.523	-0.927	0.394	-2.743	-0.519	-1.458	-0.465	-0.236	-0.6	0.133	-0.439	-0.241
1766	1.079	0.211	0.455	-0.044	-0.068	-0.628	-0.228	-0.417	-0.627	0.192	-0.712	-0.283	-0.665	-0.012	-1.28	0.311	-0.331	-0.65
1768	0.37	1.023	0.768	0.273	0.528	0.22	0.202	-0.166	-0.265	-0.755	0.856	0.421	-0.03	0.515	-0.103	0.742	-0.225	-0.052
1771	0.276	1.475	0.815	0.022	-0.168	-0.034	0.191	-0.441	-0.063	-1.305	0.528	0.166	-0.22	-0.16	0.102	0.87	0.021	0.394
1772	-0.24	0.366	0.435	0.015	-0.247	-1.046	0.024	-0.331	-0.139	-2.976	0.637	-0.342	-0.338	-0.199	-0.905	0.336	0.068	-0.222
1773	-0.211	-0.78	-0.131	-1.669	-1.329	-0.753	-1.291	-1.282	-0.943	-1.027	-0.718	-1.219	-1.199	-1.177	-1.038	-0.884	-1.069	-1.113
1775	-0.467	0.15	-0.371	-0.997	-1.095	-1.257	-1.382	-0.783	-0.901	-2.063	-0.369	-1.231	-0.947	-0.928	-1.799	-0.403	0.018	-0.913
1776	-0.058	1.349	0.714	0.227	0.486	-0.222	-0.225	0.119	-0.197	-0.012	-0.06	-0.213	0.048	0.696	-0.355	0.402	0.931	-0.225
1777	1.134	1.387	2.055	1.276	1.641	2.973	2.58	1.147	0.253	3.148	2.9	2.148	2.4	1.707	2.582	2.272	2.053	1.686
1778	-0.535	-0.219	-0.207	0.398	-0.677	-0.918	-0.748	-0.531	-1.384	-0.971	-0.816	-0.798	-0.662	-0.745	-0.79	-0.313	-0.31	-0.731
1779	0.713	1.07	1.529	0.081	1.228	1.514	1.392	0.773	0.826	0.615	0.35	0.523	0.665	1.362	0.658	1.096	1.264	1.868
1780	-2.278	-3.024	-0.317	-4.34	-3.055	-2.903	-3.112	-3.069	-1.475	-1.002	-2.411	-3.157	-3.626	-3.873	-3.353	-2.649	-3.009	-1.146
1781	0.261	0.795	0.834	1.383	0.441	0.663	0.435	0.012	1.025	1.229	0.59	0.993	0.573	0.586	0.479	0.961	0.783	0.966
1782	0.767	-1.302	-1.045	-1.472	0.063	-1.012	-2.183	-2.96	-1.01	0.635	-1.134	-1.949	-2.095	-0.072	-1.814	-1.8	-2.043	-0.482
1784	-0.189	-0.607	-1.051	1.399	-0.168	-1.542	-0.994	-0.819	-1.29	-1.077	-0.637	-0.685	0.422	0.135	-1.796	-0.194	-0.595	-1.239
1785	0.288	-0.108	0.782	0.588	0.111	-0.122	0.134	0.158	-0.788	0.144	-0.195	0.23	-0.213	0.101	-0.378	0.699	0.01	-0.346
1786	0.672	0.285	0.833	-0.15	-0.493	-0.203	0.008	0.298	0.661	1.287	-0.157	-0.483	-0.691	-0.195	-0.033	0.086	-0.187	0.237
1787	0.832	-0.33	1.981	1.017	0.152	0.631	0.476	0.18	-0.438	0.644	-0.06	1.071	1.081	0.145	0.839	1.332	0.672	0.223
1788	0.913	0.163	1.128	-0.106	0.388	0.19	0.099	-0.349	-0.332	0.401	0.14	0.163	-0.156	0.359	-0.419	1.057	-0.455	-0.311
1791	-0.741	0.388	-0.157	-0.721	-0.19	-0.625	-0.003	-0.52	-0.601	-0.323	0.81	-0.886	-0.406	-0.187	-0.862	0.583	-0.122	-0.746
1792	0.82	-0.87	0.748	-0.431	0.502	-0.232	-0.118	0.717	0.022	0.308	-0.058	-0.843	-0.417	0.538	-1.138	0.553	-0.374	0.458
1795	-0.374	0.546	1.53	0.153	0.107	-0.286	0.328	-0.119	-0.683	-0.117	0.185	0.864	-0.074	0.135	-0.812	0.898	0.015	-0.435
1796	0.054	0.185	0.099	-0.114	0.446	0.447	-0.146	-0.728	0.148	-3.277	0.093	-0.326	-0.221	0.264	0.026	0.444	-0.348	-0.74
1797	-0.344	0.414	-0.389	-0.542	-0.883	-0.17	-0.393	-0.916	-0.622	-2.05	-0.018	-0.757	-0.787	-0.56	-0.494	0.143	-0.197	-0.773
1798	0.124	0.047	0.982	-0.456	0.123	0.024	0.965	0.124	-0.214	-0.419	-0.008	0.45	-0.743	0.209	-0.686	1.672	-0.428	-0.268
1800	-0.093	1.457	1.911	-0.428	-0.774	1.485	1.144	1.287	0.667	1.635	2.003	1.759	0.901	0.027	1.368	2.346	1.396	1.003
1801	0.755	1.912	1.518	0.693	0.725	1.726	1.307	1.205	0.291	1.023	1.078	1.335	0.757	0.667	1.216	1.649	0.922	1.049
1802	2.984	1.836	1.621	0.591	1.713	1.635	2.208	2.303	1.264	1.964	0.641	1.051	1.072	2.337	1.135	1.447	2.111	1.697
1803	-0.102	-0.683	0.549	-0.033	-0.289	0.075	-0.239	0.22	-0.223	-0.812	-0.489	-0.346	-0.179	-0.323	-0.691	0.114	-0.173	-0.023
1804	1.719	1.611	2.339	1.368	1.561	1.189	1.32	0.999	-0.115	1.663	1.053	2.213	1.397	1.789	0.688	1.81	0.951	1.022
1805	-0.285	0.001	1.195	0.979	0.756	0.346	0.922	0.901	-0.402	-0.219	-0.195	1.019	0.757	0.684	-0.15	1.294	0.922	-0.365
1806	0.292	-0.082	0.712	-0.156	-0.47	0.273	0.028	0.291	-0.226	-0.647	-0.444	0.063	-0.478	-0.444	-0.135	0.43	-0.205	-0.213
1807	2.706	0.843	0.785	-0.679	0.757	1.46	0.308	0.014	1.503	0.212	1.484	0.865	-0.274	0.93	0.84	0.135	1.707	1.131
1808	-1.08	0.625	0.802	0.934	-0.591	0.006	0.119	-0.445	-0.1	0.097	0.242	0.801	0.464	-0.544	-0.12	0.637	0.231	0.329
1809	-0.786	0.266	-1.537	-1.591	-1.624	0.752	-0.223	-1.751	-0.888	-1.483	0.607	0.68	-1.09	-1.45	0.343	0.462	0.753	-0.917
1810	-0.161	-1.583	-0.342	0.504	-0.124	-0.682	-0.266	0.069	-1.056	-1.124	-0.182	-1.388	-0.295	-0.185	-0.923	0.352	-0.644	-1.348
1811	0.189	0.048	0.622	-0.708	-0.036	0.024	-0.263	-0.188	-0.358	-0.775	-0.19	-0.479	-0.438	-0.025	-1.223	0.265	-0.118	-0.301
1817	-0.087	0.112	0.767	-0.624	0.25	0.379	0.527	0.411	-0.508	-0.121	0.198	0.017	-0.146	0.508	0.03	1.016	0.449	-0.495
1820	-0.644	-0.887	-0.362	-0.886	-0.755	-1.314	-1.317	-1.119	-1.363	-1.311	-1.247	-1.077	-1.292	-0.817	-1.767	-0.735	-1.095	-1.565
1823	-0.19	0.473	0.65	0.404	0.814	0.04	-0.041	0.41	-0.321	-0.475	0.164	-0.189	0.258	0.82	-0.204	0.241	-0.031	-0.696
1824	0.365	-0.336	0.9	0.787	-0.004	0.148	-0.217	0.44	0.06	-0.962	0.461	0.317	-0.034	0.079	-0.279	-0.165	-0.309	-0.416
1825	-0.181	0.556	0.119	-0.605	-0.604	-0.486	-0.442	-0.95	-1.34	0.099	-1.327	-0.382	-0.464	-0.713	-0.391	-0.247	-0.763	-0.544
1826	-0.314	1.56	0.782	1.321	0.903	1.163	0.82	1.008	0.997	0.81	1.528	0.756	1.53	0.783	1.509	1.371	1.204	1.768
1827	2.403	0.967	1.363	2.845	-0.044	0.244	1.696	1.325	0.777	2.322	0.456	1.614	0.654	0.199	0.816	2.496	0.702	0.446
1828	0.706	-0.091	0.449	1.035	0.426	0.512	-0.15	0.089	0.513	-0.896	-1.305	0.217	-0.022	0.446	-0.349	0.259	-0.083	0.81
1829	0.422	-2.792	-2.215	-2.579	-2.148	-2.194	-2.427	-2.157	-0.874	-1.516	-2.314	0.971	-3.025	-2.974	-2.118	-0.755	-2.889	-2.226
1830	0.954	1.313	0.506	0.87	0.47	0.216	0.384	0.026	0.628	1.49	0.967	0.124	1.133	0.349	0.477	0.302	0.598	0.761
1831	-0.616	-0.398	0.293	0.471	-1.904	-0.762	-1.157	0.26	-1.643	-0.832	-0.991	0.105	-0.222	-1.793	-1.24	-0.178	0.061	-1.001
1832	-0.478	-0.47	0.842	0.331	0.196	-0.054	0.061	0.435	-0.6	-0.721	-0.399	0.068	-0.196	0.234	-0.308	0.455	0.147	-0.323
1833	-0.915	0.867	-0.082	-0.347	-1.37	-1.196	-0.532	-0.497	-0.597	-0.449	-0.106	-0.048	-0.274	-1.299	-0.746	-0.077	-0.126	-0.42
1834	-0.803	1.797	1.135	-0.4	-0.004	0.297	0.439	0.559	-0.065	-0.789	0.397	0.75	-0.422	-0.101	0.286	1.105	0.409	1.294
1838	0.651	0.657	0.503	-0.179	-0.013	0.166	0.519	-0.278	0.63	0.229	-0.292	0.042	-0.145	0.352	-0.161	0.365	0.301	-0.149
1840	-0.237	-0.302	0.527	-1.18	-0.652	-1.122	-0.903	-0.885	-1.268	-0.373	-1.464	-0.556	-1.631	-0.705	-0.81	-0.301	-0.597	-0.773
1847	-0.57	-0.379	-0.889	-1.066	-2.013	0.72	-0.873	-1.193	-0.684	-1.116	-0.878	-1.128	-0.642	-1.764	0.753	-0.043	-0.691	-0.803
1848	0.371	0.582	0.658	0.452	-0.071	0.622	-0.1	0.967	0.032	0.039	0.085	0.516	0.164	0.165	0.669	0.252	0.444	0.083
1849	-0.432	0.197	-0.014	-0.108	-0.263	-0.794	-0.754	-0.59	-1.263	-0.37	-0.887	-0.782	-0.606	-0.322	-0.935	-0.457	-0.55	-0.151
1850	-0.645	-0.055	-0.793	-1.721	-1.428	-1.581	-0.956	-1.626	-1.884	-1.208	-2.114	-2.152	-1.383	-1.582	-1.945	-0.847	-1.19	-1.149
1851	-0.283	0.534	0.238	-0.409	-1.002	-0.584	-0.622	-0.624	-1.074	-0.104	-1.081	0.148	-0.941	-0.762	-0.857	0.104	0.47	-0.437
1852	-1.083	-1.161	0.175	-2.474	-2.093	-1.867	-2.377	-2.327	-2.528	-1.107	-2.422	-2.365	-2.222	-2.589	-1.897	-1.713	-2.01	-1.945
1853	0.345	-0.063	-0.018	-0.026	0.144	-0.038	-0.028	0.209	0.01	0.112	-1.209	-0.281	0.105	0.449	-0.683	0.571	-0.038	0.295
1854	0.221	-0.59	0.554	-0.188	-0.012	0.818	0.101	-0.316	0.353	-1.16	-0.313	0.35	0.091	0.186	-0.168	0.769	-0.118	0.528
1856	0.531	-0.025	0.669	0.225	0.192	0.44	-0.292	-0.211	-0.528	-0.408	-0.264	-0.195	-0.241	0.193	-0.531	0.19	-0.256	0.185
1857	-0.251	-0.055	0.806	-0.446	0.012	-0.435	-0.378	-0.177	-0.544	-0.841	-0.038	0.023	-0.22	0.016	-0.531	0.153	0.332	-0.689
1858	-0.563	0.249	0.078	0.736	0.404	-0.054	-0.083	-0.377	-0.29	-0.939	-0.487	-0.284	0.563	0.389	-0.685	0.409	-0.073	-0.025
1859	-0.582	0.065	0.437	0.097	-0.14	-0.308	-0.486	-0.875	-0.22	-1.031	-0.468	-0.874	-0.377	0	-0.793	0.115	-0.498	-0.141
1864	-0.329	0.048	0.175	-0.586	-0.691	-1.343	-0.57	0.166	-0.941	-0.869	-0.881	-0.96	-1.107	-0.587	-1.07	0.005	-0.056	-0.83
1865	-0.529	1.715	-0.248	0.233	1.079	0.486	0.988	0.684	0.69	-0.029	2.946	-0.91	0.787	1.129	-0.614	0.505	1.271	-0.073
1866	-0.193	-1.458	0.056	-0.376	-1.213	-0.763	-0.91	-0.966	-1.069	-1.478	-1.37	-0.631	-0.712	-1.544	-1.37	-0.778	-1.313	-1.394
1869	-0.401	0.822	0.486	0.566	0.361	0.497	0.076	-0.332	-0.219	-0.378	0.839	-1.029	0.057	0.478	0.398	0.743	0.544	0.426
1870	0.047	-0.005	0.215	-0.717	-0.61	-0.584	0.051	-0.323	-0.403	-0.51	-0.078	-0.516	-0.639	-0.542	-1.285	0.644	0.33	-0.576
1871	-0.49	-0.089	0.15	-0.344	-0.085	-0.658	-0.654	-0.536	-0.633	-1.226	-0.57	-0.239	-0.586	-0.087	-0.866	-0.175	0.166	-0.314
1872	0.452	0.136	0.67	0.146	0.203	-0.024	-0.165	-0.199	-0.176	0.139	-0.02	0.279	-0.357	0.115	-0.46	0.408	-0.1	-0.253
1873	1.617	2.812	1.843	3.254	1.927	3.162	1.587	2.014	2.959	1.667	2.818	2.721	3.377	2.277	3.245	2.43	2.317	3.029
1874	-0.298	0.698	0.529	-0.968	-0.519	-0.491	-0.17	-0.156	-0.532	0.636	0.172	0.24	-0.593	-0.492	-0.191	0.436	0.114	-0.336
1875	-0.411	0.338	0.548	-0.632	-0.218	-0.063	-0.043	-0.154	-1.138	-0.356	-0.216	0.028	-0.579	0.038	-0.296	0.51	0.107	-0.51
1876	0.366	0.714	0.477	0.409	0.603	0.519	0.269	-0.142	-0.802	0.342	-0.244	0.224	0.346	0.72	0.308	0.745	0.074	0.546
1877	0.719	0.273	0.61	0.045	0.04	-0.408	-0.236	-0.1	-0.724	0.436	-0.264	0.128	-0.379	0.326	-0.416	0.133	-0.297	-0.274
1878	0.021	0.027	0.663	-0.376	-1.03	-0.195	-0.426	-0.783	-0.801	-0.326	-0.183	0.035	-0.39	-0.91	-0.461	0.02	-0.882	-0.98
1879	0.903	1.345	0.607	1.392	-0.334	0.459	0.444	0.383	0.502	1.471	0.883	0.72	0.264	0.033	0.978	0.683	1.551	0.815
1880	0.732	-0.098	1.795	0.81	0.868	-0.207	0.668	0.424	0.178	0.577	0.508	1.81	-0.086	1.1	0.198	1.105	-0.376	0.937
1881	-0.064	2.044	0.982	0.722	-0.348	0.98	0.782	1.312	0.496	1.626	0.048	0.628	0.251	0.117	0.733	1.313	1.978	0.937
1882	1.012	0.289	2.537	2.733	1.857	2.191	1.598	1.227	2.238	1.618	0.791	3.366	1.7	2.065	1.626	1.767	0.796	3.072
1884	-0.501	0.308	0.096	0.126	0.39	-0.422	-0.37	-0.478	-0.466	-0.429	-0.206	0.007	-0.25	0.304	-0.747	0.027	0.007	-0.279
1885	0.106	0.525	0.764	0.215	0.487	0.725	0.371	0.753	0.245	0.412	0.149	1.004	-0.46	0.6	0.508	0.922	0.663	-0.188
1886	0.412	0.815	1.971	-1.182	-0.304	1.692	0.607	-0.036	1.629	2.005	2.273	3.185	0.664	-0.406	1.111	1.178	0.655	1.205
1887	-1.149	0.264	-0.815	-0.302	-2.027	-1.828	-1.166	-1.763	-0.426	-0.365	-0.768	-0.779	-0.663	-1.805	-1.489	-0.836	-0.875	-1.121
1888	-0.157	-0.376	0.768	-0.303	0.47	-1.055	-0.128	-0.15	-0.656	-0.555	-0.095	-0.389	-0.712	0.236	-1.082	0.341	-0.616	-0.888
1889	-0.376	-0.334	-0.289	-0.221	-0.342	-1.162	-0.292	-0.131	-1.288	-0.525	-0.124	-0.669	-0.739	-0.255	-0.918	-0.162	0.008	-0.957
1890	0.114	1.517	0.93	-0.626	-0.481	1.032	1.5	0.34	1.056	-0.256	0.952	-0.107	0.25	-0.391	0.72	1.479	0.907	1.289
1891	-0.362	0.263	0.393	-0.01	-0.151	-0.514	-0.316	-0.879	-0.136	-1.111	-0.084	-0.891	-0.439	0.021	-0.83	0.041	-0.336	-0.208
1892	-0.586	-0.359	-0.097	-0.723	-0.979	-0.444	-0.697	-0.999	-0.176	-1.134	-0.408	-0.998	-0.796	-0.776	-0.767	-0.064	-0.623	-1.334
1893	-0.018	-1.92	0.083	-1.942	-2.127	-0.784	-1.922	-1.236	-0.271	-0.027	-1.83	-2.188	-2.326	-2.565	-1.012	-1.573	-0.551	0.447
1895	1.93	2.047	2.125	0.093	0.495	0.25	1.789	1.623	1.12	0.9	1.362	1.087	0.102	1.29	0.372	1.953	1.23	0.416
1896	0.165	1.786	1.014	1.135	1.677	0.699	0.762	0.954	0.855	0.257	0.711	-0.149	0.739	1.856	0.058	0.934	1.058	0.669
1897	-0.586	0.905	0.222	-0.313	-0.3	-0.342	-0.05	-0.631	-0.757	0.217	-0.235	0.412	-0.355	-0.413	-0.179	0.023	-0.127	-0.295
1898	0.332	0.7	0.565	0.51	0.195	-0.339	0.088	0.888	-0.858	-0.111	0.145	-0.116	0.621	0.238	-0.483	0.514	0.662	-0.108
1899	-0.454	0.073	0.793	0.295	-0.151	0.105	0.367	-0.337	-0.93	-0.56	-0.184	0.224	-0.132	-0.093	-0.536	0.635	-0.682	-0.147
1900	-1.001	0.868	0.593	-1.149	0.365	-1.006	-0.012	0.067	-0.172	-0.732	-0.086	0.55	-0.794	0.424	-0.881	0.456	0.542	0.197
1901	-1.15	-0.43	-0.386	-0.847	-0.523	-0.773	-0.931	-0.821	-0.965	-1.037	-1.096	-0.773	-0.875	-0.509	-1.094	-0.419	-0.554	-0.508
1902	0.301	0.934	0.661	0.442	0.995	0.838	0.244	-0.098	0.194	0.382	0.476	0.333	0.527	0.744	0.421	0.502	0.286	0.191
1906	-0.642	-0.045	0.233	-0.218	-0.183	-0.253	-0.453	-0.53	-0.362	-0.126	0.21	-0.683	0.259	-0.268	-0.568	0	0.456	-0.342
1907	-0.34	0.766	0.665	0.106	-0.164	0.544	-0.03	-0.3	0.562	0.514	1.38	-0.076	0.596	0.045	0.508	0.356	0.017	0.229
1908	-1.585	0.431	0.394	0.277	0.196	0.543	0.113	0.115	-0.712	0.668	0.874	-1.125	0.088	0.673	0.249	0.614	1.087	0.958
1909	0.628	0.486	0.306	-0.275	0.043	-0.246	-0.391	-0.289	-0.646	0.001	-0.51	-0.507	-0.297	0.049	-0.641	0.141	0.069	-0.105
1910	-0.513	0.697	0.676	-0.822	0.223	-0.106	-0.118	-0.407	-0.446	0.72	0.002	0.143	-0.809	0.503	-0.503	0.881	0.149	-0.342
1911	-0.322	0.948	0.505	-1.105	0.157	0.838	-0.244	-0.427	-0.47	0.282	0.479	0.016	-0.827	0.461	0.679	0.478	0.978	-0.358
1912	0.531	0.289	0.259	0.391	0.353	-0.638	-0.218	0.538	0.846	0.832	0.359	0.359	-0.219	0.133	-0.911	0.378	1.185	0.553
1913	-0.326	-0.214	0.146	-0.256	-1.005	-0.458	-0.757	-1.225	-1.061	-0.462	-0.858	-0.74	-0.546	-0.913	-0.97	-0.546	-0.881	-1.095
1914	0.579	-0.135	0.496	0.008	0.253	0.573	-0.021	-0.225	-0.068	0.153	-0.143	0.307	-0.263	0.278	-0.203	0.286	-0.375	-0.256
1916	0.156	0.742	1.298	1.375	1.437	0.27	0.74	0.04	0.91	0.371	0.299	0.931	0.66	1.274	-0.297	1.1	0.412	1.195
1917	-1.167	0.64	-0.453	-0.899	-0.938	0.794	-0.665	-0.592	0.245	-1.134	0.083	-0.112	-0.213	-0.471	-0.908	-0.141	1.052	-0.507
1918	-0.691	-0.042	0.692	-0.777	-0.787	-0.14	-0.153	-0.335	0.589	-0.6	-0.128	0.136	-0.268	-0.534	-0.536	0.33	-0.034	-0.292
1920	0.288	0.841	0.836	-0.578	-0.423	0.538	-0.125	-0.441	-0.18	0.767	0.299	-0.043	-0.314	-0.502	0.212	0.486	0.164	-0.26
1927	-2.455	0.66	0.435	-0.421	-0.178	0.303	-0.155	-0.33	0.163	1.055	0.529	0.039	0.734	0.035	0.031	0.412	-0.171	0.395
1929	-1.088	0.333	0.088	-0.541	-0.708	0.032	-0.614	-1.099	-0.898	0.052	0.585	-1.235	0.115	-0.465	-0.766	0.008	0.1	0.629
1930	-1.383	0.791	-0.352	-0.096	-1.57	-0.48	-0.513	-0.911	-0.684	0.183	1.14	-0.315	-0.109	-1.235	0.13	0.292	-0.742	-0.616
1934	0.401	0.675	0.403	-0.949	0.495	-0.188	-0.153	-0.514	-0.811	0.327	-0.366	-0.077	-0.17	0.569	-0.662	0.91	-0.2	-0.085
1935	0.252	0.504	0.657	0.623	-0.205	-0.209	-0.531	-0.385	-0.193	-0.207	0.273	-0.401	0.054	-0.461	-1.239	0.378	-0.172	0.106
1936	-0.363	0.195	-0.184	-0.79	-0.933	-0.705	-0.913	-1.082	-0.754	-0.566	2.232	-0.721	-1.121	-0.879	-1.115	-0.138	-0.686	-0.943
1937	0.773	1.392	1.435	1.755	1.142	1.652	1.143	1.307	1.52	0.179	2.24	1.64	1.207	1.515	1.077	1.635	1.651	1.154
1938	3.53	1.365	0.683	0.403	1.205	1.361	0.643	0.3	0.966	4.345	2.039	0.067	1.952	1.511	1.018	0.78	0.941	1.55
1939	-0.702	-0.035	0.133	-0.789	-0.297	-0.859	-0.268	-1.116	-0.789	-0.93	-0.194	-0.803	-0.946	-0.606	-1.509	0.474	-0.735	-0.885
1940	0.393	1.214	-0.439	1.375	3.306	1.557	0.47	0.042	1.377	1.478	1.3	-0.64	1.274	2.857	1.56	0.953	0.496	1.792
1944	-1.789	0.923	0.161	0.032	0.245	-0.054	-0.309	-0.16	-0.086	-1.527	0.038	0.039	-0.237	0.455	-0.376	0.378	0.329	-0.525
1946	1.937	0.904	0.695	0.583	0.502	0.304	0.36	0.889	-0.366	2.173	0.26	0.453	1.038	1.25	0.073	0.756	0.859	-0.752
1949	-2.065	0.313	0.709	-1.85	-0.922	0.495	-0.469	0.353	-0.283	0.936	0.293	0.453	-0.757	-1.215	-0.132	0.839	-0.129	-0.221
1950	0.273	1.216	0.252	-0.171	0.016	-0.173	-0.176	0.001	-1.106	0.779	0.506	0.301	-0.077	0.034	0.193	0.327	0.729	0.194
1951	-0.023	0.372	0.829	-0.525	0.133	0.073	0.272	0.522	-0.247	0.463	0.501	0.211	-0.333	0.216	-0.196	0.648	0.42	-0.127
1952	-0.104	0.658	1.295	0.456	1.11	0.364	1.07	0.914	0.694	1.374	1.084	1.099	0.473	1.07	0.635	1.247	0.205	0.515
1953	-1.26	0.264	-0.016	-0.563	-0.719	0.388	-0.205	-0.048	-0.059	-3.916	0.821	-0.522	-0.328	-0.483	-0.228	0.144	0.051	-0.04
1954	0.512	0.904	0.567	-0.602	0.228	-0.514	-0.042	-0.441	-0.265	1.421	0.181	-0.148	0.286	0.019	-0.399	0.109	0.23	-0.111
1955	-0.029	0.393	0.707	-1.297	0.063	0.315	-0.694	-0.116	-0.487	0.245	0.075	-2.041	-0.664	0.121	0.567	0.034	0.202	0.299
1956	-0.691	0.739	1.625	-0.763	0.157	0.656	-0.473	-0.475	-0.174	0.322	0.032	0.887	-1.282	0.375	0.744	0.47	0.248	0.921
1957	0.122	-0.416	-0.118	-1.087	-1.034	-1.201	-0.524	-0.735	-0.354	0.582	-1.022	-0.132	-0.668	-0.779	-0.597	-0.5	-0.575	-0.282
1958	0.767	0.384	0.78	0.285	0.462	0.299	0.615	0.205	0.546	0.614	0.636	0.72	-0.208	0.593	0.087	0.717	0.042	0.992
1959	1.245	0.922	0.849	1.207	1.53	0.882	0.987	0.609	0.863	1.627	0.34	0.974	1.233	1.631	0.445	1.286	0.79	0.336
1960	-1.102	0.877	0.298	-1.483	-0.697	-0.024	0.768	0.286	-1.189	1.235	0.919	-0.696	-0.121	-1.146	0.998	1.385	0.373	-0.343
1961	-0.82	-0.524	-0.416	-2.747	-1.778	-0.804	-0.347	-1.381	-0.556	-0.522	-0.485	-0.767	-1.291	-1.431	-1.205	0.295	-1.483	-1.213
1962	-0.752	-1.399	-0.297	-1.068	-1.135	-1.054	-1.34	-1.282	-1.169	-1.221	-1.734	-1.787	-1.606	-1.322	-1.733	-1.043	-1.568	-1.362
1966	-0.26	-1.116	-0.016	-2.485	-2.099	-1.162	-1.253	-1.215	-1.001	-1.263	-1.268	-1.786	-2.271	-1.778	-1.633	-0.605	-0.656	-1.722
1969	2.494	1.978	1.837	0.799	0.312	2.234	2.508	1.684	1.422	2.19	1.12	0.808	1.334	0.864	1.252	1.675	2.113	2.366
1970	0.533	0.749	1.453	0.069	0.447	1.611	1.208	0.942	0.693	1.308	0.768	0.753	1.136	0.955	1.235	1.16	0.316	1.104
1971	1.811	0.93	2.188	2.542	1.901	1.797	1.69	1.306	0.852	1.127	0.82	1.785	2.474	1.772	1.124	1.861	0.987	1.914
1972	-0.121	0.623	0.702	0.267	0.156	0.448	0.864	0.331	-0.4	0.432	-0.248	0.358	0.265	0.505	0.333	0.89	0.425	0.213
1973	1.82	2.164	1.83	1.442	1.686	1.698	2.136	1.712	0.393	0.327	0.611	0.874	1.524	2.16	0.985	1.104	2.208	2.68
1974	-2.257	-2.12	-0.295	-3.583	-2.406	-2.352	-2.209	-2.318	-2.035	-2.14	-1.71	-3.097	-2.662	-3.333	-2.834	-1.225	-1.6	-1.845
1975	0.341	-0.462	0.704	0.464	-0.617	-0.916	-0.304	0.108	-1.14	-0.27	-0.909	-0.619	-0.338	-1.079	-0.182	0.449	-0.878	-1.021
1976	2.894	2.198	2.805	3.112	2.155	3.565	3.109	2.204	2.367	1.931	1.896	1.82	2.787	2.546	2.374	2.093	2.032	2.701
1977	-2.95	-0.599	-2.18	-3.336	-2.527	-2.9	-1.932	-2.182	-2.026	-1.138	-1.473	-2.357	-2.217	-2.269	-0.92	-1.386	-0.559	-2.349
1979	-0.895	1.101	-0.138	-2.013	-0.614	-0.392	-0.322	0.263	-0.21	4.044	1.867	0.089	-0.473	-0.147	1.145	0.142	0.386	0.799
1980	-0.701	0.115	0.167	0.341	-0.911	-0.808	-0.483	-0.804	-0.545	-0.298	-0.686	0.231	-0.105	-0.873	-0.935	0.076	-0.306	-0.836
1981	-0.013	1.194	1.244	1.135	-0.234	0.247	0.735	1.288	0.291	0.52	1.185	0.849	0.668	-0.478	0.534	0.55	0.682	0.651
1982	-3.758	-0.796	-1.061	-2.691	-2.416	-1.249	-1.898	-1.095	-1.107	-1.846	0.005	-1.468	-2.941	-2.79	-0.218	-1.15	-1.248	-2.027
1983	-0.808	-0.7	0.48	-1.124	0.017	-0.283	-0.676	-0.651	-0.581	-0.838	-1.427	-1.033	-1.214	-0.35	-0.577	-0.46	-0.498	-0.478
1984	2.554	1.345	1.143	-0.174	0.155	0.784	0.708	0.372	1.605	3.568	1.661	1.778	0.144	0.864	0.181	0.92	0.668	1.473
1985	1.83	2.297	2.275	3.281	1.639	2.491	3.289	2.878	1.435	1.772	2.502	2.128	3.236	1.549	2.744	3.642	2.303	2.863
1988	-0.231	-0.671	0.323	-0.499	-0.864	-0.35	-0.597	-1.208	-1.219	-0.471	-1.035	-0.805	-0.854	-0.635	-0.883	-0.185	-0.821	-1.685
1989	0.542	-1.302	0.687	-0.361	0.235	-0.249	0.046	0.437	-0.215	-0.556	0.722	-0.694	0.044	0.278	-1.155	0.851	-0.352	-0.373
1990	-1.135	-0.217	0.423	-1.567	-0.815	-0.121	-0.915	-1.325	-1.081	-0.692	-0.464	-1.137	-1.563	-1.204	-0.946	-0.28	-0.089	-0.701
